"No.","Time","Source","Destination","Protocol","Length","Info"
"748","32.107103","192.168.100.9","192.168.100.1","TCP","56","59944  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 750]"
"749","32.107112","192.168.100.9","192.168.100.1","TCP","54","59945  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"750","32.107157","192.168.100.9","192.168.100.1","DNS","91","Standard query 0xe4a8 A clients6.google.com"
"751","32.107229","192.168.100.9","192.168.100.1","TCP","56","59945  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 752]"
"752","32.107252","192.168.100.9","192.168.100.1","DNS","91","Standard query 0x627a HTTPS clients6.google.com"
"753","32.122958","192.168.100.1","192.168.100.9","TCP","54","53  >  59944 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"754","32.122958","192.168.100.1","192.168.100.9","TCP","54","53  >  59944 [ACK] Seq=1 Ack=40 Win=14600 Len=0"
"755","32.123665","192.168.100.1","192.168.100.9","TCP","54","53  >  59945 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"756","32.123665","192.168.100.1","192.168.100.9","TCP","54","53  >  59945 [ACK] Seq=1 Ack=40 Win=14600 Len=0"
"757","32.142305","142.250.181.99","192.168.100.9","QUIC","82","Initial, SCID=edd4f45cfa459719, PKN: 1, ACK"
"758","32.144887","142.250.181.99","192.168.100.9","QUIC","1292","Initial, SCID=edd4f45cfa459719, PKN: 2, ACK, PADDING"
"759","32.182924","192.168.100.9","142.250.181.99","QUIC","1292","Initial, DCID=edd4f45cfa459719, PKN: 6, PADDING, PING, PADDING"
"760","32.229434","142.250.181.99","192.168.100.9","QUIC","1292","Initial, SCID=edd4f45cfa459719, PKN: 3, ACK, PADDING"
"761","32.262129","142.250.181.99","192.168.100.9","QUIC","1292","Initial, SCID=edd4f45cfa459719, PKN: 4, CRYPTO, PADDING"
"762","32.262129","142.250.181.99","192.168.100.9","QUIC","352","Protected Payload (KP0)"
"763","32.262129","142.250.181.99","192.168.100.9","QUIC","982","Protected Payload (KP0)"
"764","32.262129","142.250.181.99","192.168.100.9","QUIC","69","Protected Payload (KP0)"
"765","32.262129","142.250.181.99","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"766","32.262568","142.250.181.99","192.168.100.9","QUIC","64","Protected Payload (KP0)"
"767","32.264363","192.168.100.9","142.250.181.99","QUIC","1292","Handshake, DCID=edd4f45cfa459719"
"768","32.264771","192.168.100.9","142.250.181.99","QUIC","73","Protected Payload (KP0), DCID=edd4f45cfa459719"
"769","32.265246","192.168.100.9","142.250.181.99","QUIC","73","Protected Payload (KP0), DCID=edd4f45cfa459719"
"770","32.283531","192.168.100.9","172.217.19.174","UDP","71","57768  >  443 Len=29"
"771","32.302954","142.250.181.99","192.168.100.9","QUIC","162","Protected Payload (KP0)"
"772","32.330656","192.168.100.9","142.250.181.99","QUIC","74","Protected Payload (KP0), DCID=edd4f45cfa459719"
"773","32.343877","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"774","32.383580","142.250.181.99","192.168.100.9","QUIC","559","Protected Payload (KP0)"
"775","32.383580","142.250.181.99","192.168.100.9","QUIC","64","Protected Payload (KP0)"
"776","32.384458","192.168.100.9","142.250.181.99","QUIC","77","Protected Payload (KP0), DCID=edd4f45cfa459719"
"777","32.422469","142.250.181.99","192.168.100.9","QUIC","67","Protected Payload (KP0)"
"778","32.564096","192.168.100.1","192.168.100.9","DNS","167","Standard query response 0x627a HTTPS clients6.google.com CNAME clients.l.google.com SOA ns1.google.com"
"779","32.564462","192.168.100.9","192.168.100.1","TCP","54","59945  >  53 [FIN, ACK] Seq=40 Ack=114 Win=65280 Len=0"
"780","32.567482","192.168.100.1","192.168.100.9","DNS","269","Standard query response 0xe4a8 A clients6.google.com CNAME clients.l.google.com A 172.217.19.238 NS ns1.google.com NS ns4.google.com NS ns2.google.com NS ns3.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"781","32.568692","192.168.100.9","192.168.100.1","TCP","54","59944  >  53 [FIN, ACK] Seq=40 Ack=216 Win=65280 Len=0"
"782","32.569931","192.168.100.9","172.217.19.238","QUIC","1292","Initial, DCID=bd0912dbd4284876, PKN: 1, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PING, PING"
"783","32.570040","192.168.100.9","172.217.19.238","QUIC","1292","Initial, DCID=bd0912dbd4284876, PKN: 2, CRYPTO, CRYPTO, PING, PING, PING, CRYPTO, PING, CRYPTO, PING, PING, PING, PING, PING, PADDING"
"784","32.570239","192.168.100.1","192.168.100.9","TCP","54","53  >  59945 [FIN, ACK] Seq=114 Ack=41 Win=14600 Len=0"
"785","32.570379","192.168.100.9","192.168.100.1","TCP","54","59945  >  53 [ACK] Seq=41 Ack=115 Win=65280 Len=0"
"786","32.570433","192.168.100.9","172.217.19.238","QUIC","121","0-RTT, DCID=bd0912dbd4284876"
"787","32.571404","192.168.100.9","172.217.19.238","QUIC","1288","0-RTT, DCID=bd0912dbd4284876"
"788","32.571561","192.168.100.9","172.217.19.238","QUIC","1292","0-RTT, DCID=bd0912dbd4284876"
"789","32.571621","192.168.100.9","172.217.19.238","QUIC","214","0-RTT, DCID=bd0912dbd4284876"
"790","32.571928","192.168.100.9","172.217.19.238","QUIC","268","0-RTT, DCID=bd0912dbd4284876"
"791","32.572217","192.168.100.9","172.217.19.238","QUIC","269","0-RTT, DCID=bd0912dbd4284876"
"792","32.578093","192.168.100.1","192.168.100.9","TCP","54","53  >  59944 [FIN, ACK] Seq=216 Ack=41 Win=14600 Len=0"
"793","32.578161","192.168.100.9","192.168.100.1","TCP","54","59944  >  53 [ACK] Seq=41 Ack=217 Win=65280 Len=0"
"794","32.610395","172.217.19.238","192.168.100.9","QUIC","82","Initial, SCID=fd0912dbd4284876, PKN: 1, ACK"
"795","32.611245","172.217.19.238","192.168.100.9","QUIC","1292","Initial, SCID=fd0912dbd4284876, PKN: 2, ACK, PADDING"
"796","32.658160","192.168.100.9","172.217.19.238","QUIC","1292","Initial, DCID=fd0912dbd4284876, PKN: 10, PADDING, PING, PADDING"
"797","32.697634","172.217.19.238","192.168.100.9","QUIC","1292","Initial, SCID=fd0912dbd4284876, PKN: 3, ACK, PADDING"
"798","32.727913","172.217.19.238","192.168.100.9","QUIC","1292","Initial, SCID=fd0912dbd4284876, PKN: 4, CRYPTO, PADDING"
"799","32.727913","172.217.19.238","192.168.100.9","QUIC","348","Protected Payload (KP0)"
"800","32.730171","192.168.100.9","172.217.19.238","QUIC","1292","Handshake, DCID=fd0912dbd4284876"
"801","32.730251","172.217.19.238","192.168.100.9","QUIC","986","Protected Payload (KP0)"
"802","32.730251","172.217.19.238","192.168.100.9","QUIC","73","Protected Payload (KP0)"
"803","32.730251","172.217.19.238","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"804","32.730628","172.217.19.238","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"805","32.730653","192.168.100.9","172.217.19.238","QUIC","73","Protected Payload (KP0), DCID=fd0912dbd4284876"
"806","32.731094","192.168.100.9","172.217.19.238","QUIC","73","Protected Payload (KP0), DCID=fd0912dbd4284876"
"807","32.770068","172.217.19.238","192.168.100.9","QUIC","162","Protected Payload (KP0)"
"808","32.801026","192.168.100.9","172.217.19.238","QUIC","74","Protected Payload (KP0), DCID=fd0912dbd4284876"
"809","32.981421","192.168.100.9","172.217.19.238","QUIC","71","Protected Payload (KP0), DCID=fd0912dbd4284876"
"810","33.021351","172.217.19.238","192.168.100.9","QUIC","67","Protected Payload (KP0)"
"811","33.044567","172.217.19.238","192.168.100.9","QUIC","1292","Protected Payload (KP0)"
"812","33.044567","172.217.19.238","192.168.100.9","QUIC","175","Protected Payload (KP0)"
"813","33.045751","172.217.19.238","192.168.100.9","QUIC","105","Protected Payload (KP0)"
"814","33.046122","192.168.100.9","172.217.19.238","QUIC","77","Protected Payload (KP0), DCID=fd0912dbd4284876"
"815","33.047256","172.217.19.238","192.168.100.9","QUIC","1113","Protected Payload (KP0)"
"816","33.048723","172.217.19.238","192.168.100.9","QUIC","149","Protected Payload (KP0)"
"817","33.051092","192.168.100.9","172.217.19.238","QUIC","77","Protected Payload (KP0), DCID=fd0912dbd4284876"
"818","33.072108","172.217.19.238","192.168.100.9","QUIC","1114","Protected Payload (KP0)"
"819","33.073333","192.168.100.9","172.217.19.238","QUIC","78","Protected Payload (KP0), DCID=fd0912dbd4284876"
"820","33.076596","172.217.19.238","192.168.100.9","QUIC","116","Protected Payload (KP0)"
"821","33.083954","192.168.100.9","142.250.181.110","QUIC","718","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"822","33.084789","192.168.100.9","142.250.181.110","QUIC","358","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"823","33.090700","172.217.19.238","192.168.100.9","QUIC","65","Protected Payload (KP0)"
"824","33.096285","192.168.100.9","142.250.181.110","QUIC","492","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"825","33.109118","192.168.100.9","172.217.19.238","QUIC","74","Protected Payload (KP0), DCID=fd0912dbd4284876"
"826","33.126171","142.250.181.110","192.168.100.9","QUIC","70","Protected Payload (KP0)"
"827","33.143231","172.217.19.238","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"828","33.150002","172.217.19.238","192.168.100.9","QUIC","64","Protected Payload (KP0)"
"829","33.150228","192.168.100.9","172.217.19.238","QUIC","75","Protected Payload (KP0), DCID=fd0912dbd4284876"
"830","33.156987","192.168.100.9","142.250.181.110","QUIC","74","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"831","33.166380","142.250.181.110","192.168.100.9","QUIC","70","Protected Payload (KP0)"
"832","33.194915","192.168.100.9","192.168.100.1","TCP","66","59946  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"833","33.195514","192.168.100.9","192.168.100.1","TCP","66","59947  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"834","33.196202","192.168.100.9","142.250.181.110","QUIC","74","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"835","33.196691","192.168.100.9","104.18.32.47","TLSv1.2","233","Application Data"
"836","33.196822","192.168.100.1","192.168.100.9","TCP","66","53  >  59946 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"837","33.196910","192.168.100.9","104.18.32.47","TLSv1.2","93","Application Data"
"838","33.197042","192.168.100.9","192.168.100.1","TCP","54","59946  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"839","33.197057","192.168.100.9","104.18.32.47","TLSv1.2","1266","Application Data"
"840","33.197367","192.168.100.9","192.168.100.1","TCP","56","59946  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 841]"
"841","33.197542","192.168.100.9","192.168.100.1","DNS","86","Standard query 0x7f38 A ab.chatgpt.com"
"842","33.198019","192.168.100.1","192.168.100.9","TCP","66","53  >  59947 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"843","33.198208","192.168.100.9","192.168.100.1","TCP","54","59947  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"844","33.198724","192.168.100.9","192.168.100.1","TCP","56","59947  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 845]"
"845","33.198896","192.168.100.9","192.168.100.1","DNS","86","Standard query 0xd044 HTTPS ab.chatgpt.com"
"846","33.213369","192.168.100.1","192.168.100.9","TCP","54","53  >  59946 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"847","33.213369","192.168.100.1","192.168.100.9","TCP","54","53  >  59946 [ACK] Seq=1 Ack=35 Win=14600 Len=0"
"848","33.213677","192.168.100.1","192.168.100.9","TCP","54","53  >  59947 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"849","33.213925","192.168.100.1","192.168.100.9","TCP","54","53  >  59947 [ACK] Seq=1 Ack=35 Win=14600 Len=0"
"850","33.218286","104.18.32.47","192.168.100.9","TCP","54","443  >  59880 [ACK] Seq=686 Ack=4884 Win=11 Len=0"
"851","33.232570","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=686 Ack=4923 Win=11 Len=0"
"852","33.232570","104.18.32.47","192.168.100.9","TLSv1.2","93","Application Data"
"853","33.232779","192.168.100.9","104.18.32.47","TCP","54","59880  >  443 [ACK] Seq=6135 Ack=725 Win=255 Len=0"
"854","33.270698","192.168.100.9","20.195.84.16","TLSv1.2","82","Application Data"
"855","33.275440","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=725 Ack=6135 Win=11 Len=0"
"856","33.367589","192.168.100.9","142.250.181.110","QUIC","71","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"857","33.399613","20.195.84.16","192.168.100.9","TCP","60","443  >  58635 [ACK] Seq=55 Ack=119 Win=501 Len=0"
"858","33.403228","142.250.181.110","192.168.100.9","QUIC","550","Protected Payload (KP0)"
"859","33.403525","142.250.181.110","192.168.100.9","QUIC","63","Protected Payload (KP0)"
"860","33.403688","192.168.100.9","142.250.181.110","QUIC","77","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"861","33.413270","104.18.32.47","192.168.100.9","TLSv1.2","620","Application Data"
"862","33.413270","104.18.32.47","192.168.100.9","TLSv1.2","101","Application Data"
"863","33.413270","104.18.32.47","192.168.100.9","TLSv1.2","85","Application Data"
"864","33.413330","192.168.100.9","104.18.32.47","TCP","54","59880  >  443 [ACK] Seq=6135 Ack=1369 Win=253 Len=0"
"865","33.414002","192.168.100.9","104.18.32.47","TLSv1.2","89","Application Data"
"866","33.432422","142.250.181.110","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"867","33.435284","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=1369 Ack=6170 Win=11 Len=0"
"868","33.450108","192.168.100.9","20.195.84.23","TLSv1.2","82","Application Data"
"869","33.470403","142.250.181.110","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"870","33.573340","20.195.84.23","192.168.100.9","TCP","60","443  >  58636 [ACK] Seq=55 Ack=119 Win=501 Len=0"
"871","33.581914","192.168.100.9","20.195.84.23","TLSv1.2","85","Application Data"
"872","33.682880","192.168.100.9","142.250.181.110","QUIC","71","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"873","33.712506","20.195.84.23","192.168.100.9","TCP","60","443  >  58636 [ACK] Seq=55 Ack=150 Win=501 Len=0"
"874","33.754516","142.250.181.110","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"875","33.780558","192.168.100.9","172.217.17.69","TCP","55","58706  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1 [TCP PDU reassembled in 879]"
"876","33.819219","172.217.17.69","192.168.100.9","TCP","66","443  >  58706 [ACK] Seq=1 Ack=2 Win=1044 Len=0 SLE=1 SRE=2"
"877","33.917263","192.168.100.9","192.168.100.1","DNS","75","Standard query 0x796b A mail.google.com"
"878","33.917442","192.168.100.9","192.168.100.1","DNS","75","Standard query 0xe061 HTTPS mail.google.com"
"879","33.917695","192.168.100.9","172.217.17.69","TLSv1.2","128","Ignored Unknown Record"
"880","33.917737","192.168.100.9","172.217.17.69","TLSv1.2","93","Application Data"
"881","33.929955","192.168.100.1","192.168.100.9","DNS","91","Standard query response 0x796b A mail.google.com A 172.217.17.69"
"882","33.945432","192.168.100.1","192.168.100.9","DNS","125","Standard query response 0xe061 HTTPS mail.google.com SOA ns1.google.com"
"883","33.955775","192.168.100.1","192.168.100.9","DNS","177","Standard query response 0x7f38 A ab.chatgpt.com A 104.18.32.47 A 172.64.155.209 NS savanna.ns.cloudflare.com NS hassan.ns.cloudflare.com"
"884","33.956160","192.168.100.9","192.168.100.1","TCP","54","59946  >  53 [FIN, ACK] Seq=35 Ack=124 Win=65280 Len=0"
"885","33.956359","192.168.100.9","142.250.181.110","QUIC","71","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"886","33.957457","192.168.100.1","192.168.100.9","TCP","54","53  >  59946 [FIN, ACK] Seq=124 Ack=36 Win=14600 Len=0"
"887","33.957539","192.168.100.9","192.168.100.1","TCP","54","59946  >  53 [ACK] Seq=36 Ack=125 Win=65280 Len=0"
"888","33.959980","172.217.17.69","192.168.100.9","TCP","60","443  >  58706 [ACK] Seq=1 Ack=76 Win=1044 Len=0"
"889","33.960530","172.217.17.69","192.168.100.9","TCP","60","443  >  58706 [ACK] Seq=1 Ack=115 Win=1044 Len=0"
"890","33.961372","172.217.17.69","192.168.100.9","TLSv1.2","93","Application Data"
"891","33.961372","192.168.100.1","192.168.100.9","DNS","149","Standard query response 0xd044 HTTPS ab.chatgpt.com SOA hassan.ns.cloudflare.com"
"892","33.961812","192.168.100.9","192.168.100.1","TCP","54","59947  >  53 [FIN, ACK] Seq=35 Ack=96 Win=65280 Len=0"
"893","33.964160","192.168.100.1","192.168.100.9","TCP","54","53  >  59947 [FIN, ACK] Seq=96 Ack=36 Win=14600 Len=0"
"894","33.964243","192.168.100.9","192.168.100.1","TCP","54","59947  >  53 [ACK] Seq=36 Ack=97 Win=65280 Len=0"
"895","34.002192","192.168.100.9","172.217.17.69","TCP","54","58706  >  443 [ACK] Seq=115 Ack=40 Win=255 Len=0"
"896","34.020845","142.250.181.110","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"897","34.095283","172.217.17.69","192.168.100.9","TLSv1.2","150","Application Data"
"898","34.095283","172.217.17.69","192.168.100.9","TLSv1.2","411","Application Data"
"899","34.095283","172.217.17.69","192.168.100.9","TLSv1.2","93","Application Data"
"900","34.095336","192.168.100.9","172.217.17.69","TCP","54","58706  >  443 [ACK] Seq=115 Ack=532 Win=253 Len=0"
"901","34.095683","192.168.100.9","172.217.17.69","TLSv1.2","89","Application Data"
"902","34.095724","192.168.100.9","172.217.17.69","TLSv1.2","93","Application Data"
"903","34.133590","172.217.17.69","192.168.100.9","TCP","60","443  >  58706 [ACK] Seq=532 Ack=189 Win=1044 Len=0"
"904","34.201544","192.168.100.9","172.217.17.42","UDP","71","55741  >  443 Len=29"
"905","34.226656","192.168.100.9","142.250.181.110","QUIC","71","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"906","34.249779","172.217.17.42","192.168.100.9","UDP","67","443  >  55741 Len=25"
"907","34.292061","142.250.181.110","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"908","34.449824","142.250.181.110","192.168.100.9","QUIC","551","Protected Payload (KP0)"
"909","34.450756","142.250.181.110","192.168.100.9","QUIC","63","Protected Payload (KP0)"
"910","34.452802","192.168.100.9","142.250.181.110","QUIC","77","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"911","34.464097","142.250.181.110","192.168.100.9","QUIC","529","Protected Payload (KP0)"
"912","34.464097","142.250.181.110","192.168.100.9","QUIC","63","Protected Payload (KP0)"
"913","34.465038","192.168.100.9","142.250.181.110","QUIC","77","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"914","34.504022","192.168.100.9","172.64.155.209","TLSv1.2","5766","Application Data"
"915","34.504292","192.168.100.9","172.64.155.209","TLSv1.2","1441","Application Data"
"916","34.505259","142.250.181.110","192.168.100.9","QUIC","65","Protected Payload (KP0)"
"917","34.524537","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8801 Ack=37682 Win=20 Len=0"
"918","34.532662","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8801 Ack=39082 Win=20 Len=0"
"919","34.532662","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8801 Ack=40482 Win=21 Len=0"
"920","34.532662","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8801 Ack=41882 Win=21 Len=0"
"921","34.532662","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8801 Ack=41994 Win=21 Len=0"
"922","34.532662","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8801 Ack=43381 Win=21 Len=0"
"923","34.784231","172.64.155.209","192.168.100.9","TLSv1.2","355","Application Data"
"924","34.784353","172.64.155.209","192.168.100.9","TLSv1.2","132","Application Data, Application Data"
"925","34.784391","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=43381 Ack=9180 Win=255 Len=0"
"926","34.785071","192.168.100.9","172.64.155.209","TLSv1.2","89","Application Data"
"927","34.804176","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=9180 Ack=43416 Win=21 Len=0"
"928","35.019318","192.168.100.9","142.250.181.138","UDP","71","51837  >  443 Len=29"
"929","35.067104","142.250.181.138","192.168.100.9","UDP","67","443  >  51837 Len=25"
"930","35.125279","192.168.100.9","172.217.19.238","QUIC","1288","Protected Payload (KP0), DCID=ff1ba8d870b3a273"
"931","35.125508","192.168.100.9","172.217.19.238","QUIC","1292","Protected Payload (KP0), DCID=ff1ba8d870b3a273"
"932","35.125613","192.168.100.9","172.217.19.238","QUIC","1292","Protected Payload (KP0), DCID=ff1ba8d870b3a273"
"933","35.125702","192.168.100.9","172.217.19.238","QUIC","1292","Protected Payload (KP0), DCID=ff1ba8d870b3a273"
"934","35.125789","192.168.100.9","172.217.19.238","QUIC","1292","Protected Payload (KP0), DCID=ff1ba8d870b3a273"
"935","35.125888","192.168.100.9","172.217.19.238","QUIC","509","Protected Payload (KP0), DCID=ff1ba8d870b3a273"
"936","35.166257","172.217.19.238","192.168.100.9","QUIC","69","Protected Payload (KP0)"
"937","35.167239","172.217.19.238","192.168.100.9","QUIC","65","Protected Payload (KP0)"
"938","35.167426","172.217.19.238","192.168.100.9","QUIC","65","Protected Payload (KP0)"
"939","35.193518","192.168.100.9","172.217.19.238","QUIC","74","Protected Payload (KP0), DCID=ff1ba8d870b3a273"
"940","35.327214","172.217.19.238","192.168.100.9","QUIC","728","Protected Payload (KP0)"
"941","35.330568","172.217.19.238","192.168.100.9","QUIC","313","Protected Payload (KP0)"
"942","35.331211","192.168.100.9","172.217.19.238","QUIC","77","Protected Payload (KP0), DCID=ff1ba8d870b3a273"
"943","35.333805","192.168.100.9","192.168.100.1","TCP","66","59948  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"944","35.334720","192.168.100.9","192.168.100.1","TCP","66","59949  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"945","35.335592","192.168.100.1","192.168.100.9","TCP","66","53  >  59948 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"946","35.335887","192.168.100.9","192.168.100.1","TCP","54","59948  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"947","35.336147","192.168.100.1","192.168.100.9","TCP","66","53  >  59949 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"948","35.336261","192.168.100.9","192.168.100.1","TCP","56","59948  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 950]"
"949","35.336430","192.168.100.9","192.168.100.1","TCP","54","59949  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"950","35.336561","192.168.100.9","192.168.100.1","DNS","92","Standard query 0xa445 A beacons.gcp.gvt2.com"
"951","35.336945","192.168.100.9","192.168.100.1","TCP","56","59949  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 952]"
"952","35.337130","192.168.100.9","192.168.100.1","DNS","92","Standard query 0xd9db HTTPS beacons.gcp.gvt2.com"
"953","35.337604","192.168.100.1","192.168.100.9","TCP","54","53  >  59948 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"954","35.338543","192.168.100.1","192.168.100.9","TCP","54","53  >  59948 [ACK] Seq=1 Ack=41 Win=14600 Len=0"
"955","35.338543","192.168.100.1","192.168.100.9","TCP","54","53  >  59949 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"956","35.338735","192.168.100.1","192.168.100.9","TCP","54","53  >  59949 [ACK] Seq=1 Ack=41 Win=14600 Len=0"
"957","35.351843","192.168.100.1","192.168.100.9","DNS","181","Standard query response 0xd9db HTTPS beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com SOA ns1.google.com"
"958","35.352534","192.168.100.9","192.168.100.1","TCP","54","59949  >  53 [FIN, ACK] Seq=41 Ack=128 Win=65280 Len=0"
"959","35.354188","192.168.100.1","192.168.100.9","TCP","54","53  >  59949 [FIN, ACK] Seq=128 Ack=42 Win=14600 Len=0"
"960","35.354356","192.168.100.9","192.168.100.1","TCP","54","59949  >  53 [ACK] Seq=42 Ack=129 Win=65280 Len=0"
"961","35.358289","192.168.100.1","192.168.100.9","DNS","283","Standard query response 0xa445 A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com A 172.217.21.35 NS ns3.google.com NS ns4.google.com NS ns2.google.com NS ns1.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"962","35.359845","192.168.100.9","192.168.100.1","TCP","54","59948  >  53 [FIN, ACK] Seq=41 Ack=230 Win=65280 Len=0"
"963","35.361618","192.168.100.1","192.168.100.9","TCP","54","53  >  59948 [FIN, ACK] Seq=230 Ack=42 Win=14600 Len=0"
"964","35.361823","192.168.100.9","192.168.100.1","TCP","54","59948  >  53 [ACK] Seq=42 Ack=231 Win=65280 Len=0"
"965","35.362775","192.168.100.9","172.217.21.35","QUIC","1292","Initial, DCID=08a0739eaff0bd6e, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PADDING, CRYPTO"
"966","35.363017","192.168.100.9","172.217.21.35","QUIC","1292","Initial, DCID=08a0739eaff0bd6e, PKN: 2, CRYPTO"
"967","35.363186","192.168.100.9","172.217.21.35","QUIC","1292","Initial, DCID=08a0739eaff0bd6e, PKN: 3, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING"
"968","35.363992","192.168.100.9","172.217.21.35","QUIC","123","0-RTT, DCID=08a0739eaff0bd6e"
"969","35.397269","172.217.19.238","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"970","35.404673","172.217.21.35","192.168.100.9","QUIC","82","Initial, SCID=e8a0739eaff0bd6e, PKN: 1, ACK"
"971","35.404673","172.217.21.35","192.168.100.9","QUIC","82","Initial, SCID=e8a0739eaff0bd6e, PKN: 2, ACK"
"972","35.404673","172.217.21.35","192.168.100.9","QUIC","1292","Initial, SCID=e8a0739eaff0bd6e, PKN: 3, ACK, PADDING"
"973","35.405296","172.217.21.35","192.168.100.9","QUIC","1292","Initial, SCID=e8a0739eaff0bd6e, PKN: 4, ACK, PADDING"
"974","35.447322","192.168.100.9","172.217.21.35","QUIC","1292","Initial, DCID=e8a0739eaff0bd6e, PKN: 6, PADDING, PING, PADDING"
"975","35.487541","172.217.21.35","192.168.100.9","QUIC","1292","Initial, SCID=e8a0739eaff0bd6e, PKN: 5, ACK, PADDING"
"976","35.521816","172.217.21.35","192.168.100.9","QUIC","1292","Initial, SCID=e8a0739eaff0bd6e, PKN: 6, CRYPTO, PADDING"
"977","35.521816","172.217.21.35","192.168.100.9","QUIC","340","Protected Payload (KP0)"
"978","35.522198","172.217.21.35","192.168.100.9","QUIC","994","Protected Payload (KP0)"
"979","35.522198","172.217.21.35","192.168.100.9","QUIC","67","Protected Payload (KP0)"
