"No.","Time","Source","Destination","Protocol","Length","Info"
"14742","503.478673","142.250.181.110","192.168.100.9","QUIC","65","Protected Payload (KP0)"
"14743","503.498336","192.168.100.9","142.250.181.110","QUIC","82","Protected Payload (KP0), DCID=efdfcda608e8c849"
"14744","503.516021","172.64.155.209","192.168.100.9","TLSv1.2","162","Application Data"
"14745","503.559305","142.250.181.110","192.168.100.9","QUIC","68","Protected Payload (KP0)"
"14746","503.559687","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224569 Ack=96666 Win=255 Len=0"
"14747","503.683921","192.168.100.9","185.199.108.154","TCP","55","[TCP Keep-Alive] 60291  >  443 [ACK] Seq=3468 Ack=223239 Win=130816 Len=1"
"14748","503.722957","192.168.100.9","172.217.19.174","UDP","71","54630  >  443 Len=29"
"14749","503.723814","192.168.100.9","172.217.19.238","UDP","547","58566  >  443 Len=505"
"14750","503.729474","172.64.155.209","192.168.100.9","TLSv1.2","162","Application Data"
"14751","503.729474","185.199.108.154","192.168.100.9","TCP","66","[TCP Keep-Alive ACK] 443  >  60291 [ACK] Seq=223239 Ack=3469 Win=160256 Len=0 SLE=3468 SRE=3469"
"14752","503.771275","172.217.19.238","192.168.100.9","UDP","75","443  >  58566 Len=33"
"14753","503.773276","172.217.19.174","192.168.100.9","UDP","68","443  >  54630 Len=26"
"14754","503.781101","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224569 Ack=96774 Win=254 Len=0"
"14755","503.781137","192.168.100.9","172.217.19.238","UDP","76","58566  >  443 Len=34"
"14756","503.937310","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"14757","503.965087","20.195.84.16","192.168.100.9","TLSv1.2","81","Application Data"
"14758","503.986591","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224569 Ack=96850 Win=254 Len=0"
"14759","503.986652","192.168.100.9","172.217.19.238","UDP","71","58566  >  443 Len=29"
"14760","504.018141","192.168.100.9","20.195.84.16","TCP","54","58635  >  443 [ACK] Seq=1500 Ack=892 Win=251 Len=0"
"14761","504.035110","172.217.19.238","192.168.100.9","UDP","68","443  >  58566 Len=26"
"14762","504.114190","172.217.19.238","192.168.100.9","UDP","1123","443  >  58566 Len=1081"
"14763","504.114576","172.217.19.238","192.168.100.9","UDP","102","443  >  58566 Len=60"
"14764","504.119227","192.168.100.9","142.250.181.110","QUIC","796","Protected Payload (KP0), DCID=efdfcda608e8c849"
"14765","504.126179","192.168.100.9","172.217.19.238","UDP","83","58566  >  443 Len=41"
"14766","504.131188","172.64.155.209","192.168.100.9","TLSv1.2","186","Application Data"
"14767","504.173966","142.250.181.110","192.168.100.9","QUIC","75","Protected Payload (KP0)"
"14768","504.178589","172.217.19.238","192.168.100.9","UDP","68","443  >  58566 Len=26"
"14769","504.182446","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224569 Ack=96982 Win=253 Len=0"
"14770","504.197540","192.168.100.9","142.250.181.110","QUIC","75","Protected Payload (KP0), DCID=efdfcda608e8c849"
"14771","504.335022","172.64.155.209","192.168.100.9","TLSv1.2","154","Application Data"
"14772","504.383237","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224569 Ack=97082 Win=253 Len=0"
"14773","504.383237","192.168.100.9","142.250.181.110","QUIC","71","Protected Payload (KP0), DCID=efdfcda608e8c849"
"14774","504.442284","142.250.181.110","192.168.100.9","QUIC","566","Protected Payload (KP0)"
"14775","504.442284","142.250.181.110","192.168.100.9","QUIC","69","Protected Payload (KP0)"
"14776","504.453912","192.168.100.9","142.250.181.110","QUIC","82","Protected Payload (KP0), DCID=efdfcda608e8c849"
"14777","504.503299","142.250.181.110","192.168.100.9","QUIC","68","Protected Payload (KP0)"
"14778","504.534466","172.64.155.209","192.168.100.9","TLSv1.2","146","Application Data"
"14779","504.590000","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224569 Ack=97174 Win=253 Len=0"
"14780","504.778798","172.64.155.209","192.168.100.9","TLSv1.2","146","Application Data"
"14781","504.781354","192.168.100.9","172.64.155.209","TLSv1.2","89","Application Data"
"14782","504.803135","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=97266 Ack=224604 Win=155 Len=0"
"14783","504.951834","172.64.155.209","192.168.100.9","TLSv1.2","178","Application Data"
"14784","504.999360","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=97390 Win=252 Len=0"
"14785","505.164161","192.168.100.9","34.144.254.29","TCP","55","[TCP Keep-Alive] 59980  >  443 [ACK] Seq=1505 Ack=1485 Win=255 Len=1"
"14786","505.173950","172.64.155.209","192.168.100.9","TLSv1.2","162","Application Data"
"14787","505.210818","34.144.254.29","192.168.100.9","TCP","66","[TCP Keep-Alive ACK] 443  >  59980 [ACK] Seq=1485 Ack=1506 Win=1032 Len=0 SLE=1505 SRE=1506"
"14788","505.223124","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=97498 Win=251 Len=0"
"14789","505.379715","172.64.155.209","192.168.100.9","TLSv1.2","162","Application Data"
"14790","505.434767","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=97606 Win=251 Len=0"
"14791","505.578424","172.64.155.209","192.168.100.9","TLSv1.2","154","Application Data"
"14792","505.631850","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=97706 Win=251 Len=0"
"14793","505.762606","192.168.100.9","192.168.100.1","TCP","66","60442  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"14794","505.762799","192.168.100.9","192.168.100.1","TCP","66","60443  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"14795","505.763229","192.168.100.9","172.217.19.5","TLSv1.2","3435","Application Data"
"14796","505.763310","192.168.100.9","172.217.19.5","TLSv1.2","93","Application Data"
"14797","505.765605","192.168.100.1","192.168.100.9","TCP","66","53  >  60442 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"14798","505.765605","192.168.100.1","192.168.100.9","TCP","66","53  >  60443 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"14799","505.765705","192.168.100.9","192.168.100.1","TCP","54","60442  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"14800","505.765741","192.168.100.9","192.168.100.1","TCP","54","60443  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"14801","505.765807","192.168.100.9","192.168.100.1","TCP","56","60443  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 14802]"
"14802","505.765864","192.168.100.9","192.168.100.1","DNS","87","Standard query 0xa895 HTTPS mail.google.com"
"14803","505.765937","192.168.100.9","192.168.100.1","TCP","56","60442  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 14804]"
"14804","505.765975","192.168.100.9","192.168.100.1","DNS","87","Standard query 0x1652 A mail.google.com"
"14805","505.767324","192.168.100.1","192.168.100.9","TCP","54","53  >  60443 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"14806","505.767482","192.168.100.1","192.168.100.9","TCP","54","53  >  60443 [ACK] Seq=1 Ack=36 Win=14600 Len=0"
"14807","505.767893","192.168.100.1","192.168.100.9","TCP","54","53  >  60442 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"14808","505.767893","192.168.100.1","192.168.100.9","TCP","54","53  >  60442 [ACK] Seq=1 Ack=36 Win=14600 Len=0"
"14809","505.775697","192.168.100.1","192.168.100.9","DNS","105","Standard query response 0x1652 A mail.google.com A 172.217.17.69"
"14810","505.775899","192.168.100.9","192.168.100.1","TCP","54","60442  >  53 [FIN, ACK] Seq=36 Ack=52 Win=65280 Len=0"
"14811","505.777976","192.168.100.1","192.168.100.9","TCP","54","53  >  60442 [FIN, ACK] Seq=52 Ack=37 Win=14600 Len=0"
"14812","505.778014","192.168.100.9","192.168.100.1","TCP","54","60442  >  53 [ACK] Seq=37 Ack=53 Win=65280 Len=0"
"14813","505.783192","192.168.100.1","192.168.100.9","DNS","139","Standard query response 0xa895 HTTPS mail.google.com SOA ns1.google.com"
"14814","505.783424","192.168.100.9","192.168.100.1","TCP","54","60443  >  53 [FIN, ACK] Seq=36 Ack=86 Win=65280 Len=0"
"14815","505.789749","192.168.100.1","192.168.100.9","TCP","54","53  >  60443 [FIN, ACK] Seq=86 Ack=37 Win=14600 Len=0"
"14816","505.789749","172.64.155.209","192.168.100.9","TLSv1.2","162","Application Data"
"14817","505.789820","192.168.100.9","192.168.100.1","TCP","54","60443  >  53 [ACK] Seq=37 Ack=87 Win=65280 Len=0"
"14818","505.804773","172.217.19.5","192.168.100.9","TCP","54","443  >  59805 [ACK] Seq=34166 Ack=20724 Win=728 Len=0"
"14819","505.804773","172.217.19.5","192.168.100.9","TCP","60","443  >  59805 [ACK] Seq=34166 Ack=22136 Win=723 Len=0"
"14820","505.804773","172.217.19.5","192.168.100.9","TCP","66","[TCP Dup ACK 14819#1] 443  >  59805 [ACK] Seq=34166 Ack=22136 Win=723 Len=0 SLE=22693 SRE=22732"
"14821","505.804876","172.217.19.5","192.168.100.9","TCP","60","443  >  59805 [ACK] Seq=34166 Ack=22732 Win=721 Len=0"
"14822","505.805060","172.217.19.5","192.168.100.9","TLSv1.2","93","Application Data"
"14823","505.830557","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=97814 Win=250 Len=0"
"14824","505.845888","192.168.100.9","172.217.19.5","TCP","54","59805  >  443 [ACK] Seq=22732 Ack=34205 Win=255 Len=0"
"14825","505.963241","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"14826","505.963736","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"14827","505.963776","192.168.100.9","172.217.19.5","TCP","54","59805  >  443 [ACK] Seq=22732 Ack=37029 Win=255 Len=0"
"14828","505.964706","172.217.19.5","192.168.100.9","TLSv1.2","1040","Application Data"
"14829","505.965553","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"14830","505.965600","192.168.100.9","172.217.19.5","TCP","54","59805  >  443 [ACK] Seq=22732 Ack=39427 Win=255 Len=0"
"14831","505.966189","192.168.100.9","172.217.19.5","TLSv1.2","89","Application Data"
"14832","505.970724","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"14833","505.970724","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"14834","505.970724","172.217.19.5","192.168.100.9","TLSv1.2","497","Application Data, Application Data, Application Data"
"14835","505.970834","192.168.100.9","172.217.19.5","TCP","54","59805  >  443 [ACK] Seq=22767 Ack=42694 Win=255 Len=0"
"14836","505.971728","192.168.100.9","172.217.19.5","TLSv1.2","93","Application Data"
"14837","505.988376","192.168.100.9","172.217.19.5","TLSv1.2","2958","Application Data"
"14838","505.999029","172.64.155.209","192.168.100.9","TLSv1.2","162","Application Data"
"14839","506.010873","172.217.19.5","192.168.100.9","TCP","60","443  >  59805 [ACK] Seq=42694 Ack=22806 Win=721 Len=0"
"14840","506.028690","172.217.19.5","192.168.100.9","TCP","66","443  >  59805 [ACK] Seq=42694 Ack=24218 Win=716 Len=0 SLE=25630 SRE=25710"
"14841","506.028690","172.217.19.5","192.168.100.9","TCP","60","443  >  59805 [ACK] Seq=42694 Ack=25710 Win=711 Len=0"
"14842","506.049786","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=97922 Win=255 Len=0"
"14843","506.193466","172.217.19.5","192.168.100.9","TLSv1.2","1171","Application Data"
"14844","506.193731","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"14845","506.193778","192.168.100.9","172.217.19.5","TCP","54","59805  >  443 [ACK] Seq=25710 Ack=45223 Win=255 Len=0"
"14846","506.196351","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"14847","506.196433","172.64.155.209","192.168.100.9","TLSv1.2","170","Application Data"
"14848","506.196471","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"14849","506.196471","172.217.19.5","192.168.100.9","TLSv1.2","187","Application Data"
"14850","506.196514","192.168.100.9","172.217.19.5","TCP","54","59805  >  443 [ACK] Seq=25710 Ack=48180 Win=255 Len=0"
"14851","506.197434","172.217.19.5","192.168.100.9","TLSv1.2","344","Application Data"
"14852","506.197434","172.217.19.5","192.168.100.9","TLSv1.2","124","Application Data, Application Data"
"14853","506.197482","192.168.100.9","172.217.19.5","TCP","54","59805  >  443 [ACK] Seq=25710 Ack=48540 Win=254 Len=0"
"14854","506.198079","192.168.100.9","172.217.19.5","TLSv1.2","93","Application Data"
"14855","506.241784","172.217.19.5","192.168.100.9","TCP","60","443  >  59805 [ACK] Seq=48540 Ack=25749 Win=711 Len=0"
"14856","506.246056","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=98038 Win=255 Len=0"
"14857","506.410211","172.64.155.209","192.168.100.9","TLSv1.2","170","Application Data"
"14858","506.450349","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=98154 Win=255 Len=0"
"14859","506.616948","172.64.155.209","192.168.100.9","TLSv1.2","154","Application Data"
"14860","506.664233","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=98254 Win=254 Len=0"
"14861","506.748348","20.195.84.23","192.168.100.9","TLSv1.2","81","Application Data"
"14862","506.791510","192.168.100.9","20.195.84.23","TCP","54","58636  >  443 [ACK] Seq=1469 Ack=892 Win=251 Len=0"
"14863","506.821243","172.64.155.209","192.168.100.9","TLSv1.2","186","Application Data"
"14864","506.869027","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=98386 Win=254 Len=0"
"14865","507.024607","172.64.155.209","192.168.100.9","TLSv1.2","162","Application Data"
"14866","507.074414","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=98494 Win=253 Len=0"
"14867","507.238855","172.64.155.209","192.168.100.9","TLSv1.2","154","Application Data"
"14868","507.283116","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224604 Ack=98594 Win=253 Len=0"
"14869","507.457315","172.64.155.209","192.168.100.9","TLSv1.2","186","Application Data"
"14870","507.470890","192.168.100.9","172.64.155.209","TLSv1.2","89","Application Data"
"14871","507.493847","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=98726 Ack=224639 Win=155 Len=0"
"14872","507.713105","172.64.155.209","192.168.100.9","TLSv1.2","154","Application Data"
"14873","507.754684","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=98826 Win=252 Len=0"
"14874","507.860656","172.64.155.209","192.168.100.9","TLSv1.2","202","Application Data"
"14875","507.901854","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=98974 Win=251 Len=0"
"14876","508.059365","172.64.155.209","192.168.100.9","TLSv1.2","210","Application Data"
"14877","508.099642","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=99130 Win=251 Len=0"
"14878","508.263137","172.64.155.209","192.168.100.9","TLSv1.2","186","Application Data"
"14879","508.287026","192.168.100.9","185.199.111.133","TCP","55","[TCP Keep-Alive] 60290  >  443 [ACK] Seq=3874 Ack=19634 Win=65024 Len=1"
"14880","508.306048","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=99262 Win=250 Len=0"
"14881","508.333225","185.199.111.133","192.168.100.9","TCP","66","[TCP Keep-Alive ACK] 443  >  60290 [ACK] Seq=19634 Ack=3875 Win=171520 Len=0 SLE=3874 SRE=3875"
"14882","508.478505","172.64.155.209","192.168.100.9","TLSv1.2","170","Application Data"
"14883","508.523275","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=99378 Win=255 Len=0"
"14884","508.691006","172.64.155.209","192.168.100.9","TLSv1.2","194","Application Data"
"14885","508.733127","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=99518 Win=255 Len=0"
"14886","508.900182","172.64.155.209","192.168.100.9","TLSv1.2","186","Application Data"
"14887","508.949632","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=99650 Win=254 Len=0"
"14888","509.109418","172.64.155.209","192.168.100.9","TLSv1.2","178","Application Data"
"14889","509.154333","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=99774 Win=254 Len=0"
"14890","509.326022","172.64.155.209","192.168.100.9","TLSv1.2","178","Application Data"
"14891","509.373229","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=99898 Win=253 Len=0"
"14892","509.499136","172.217.19.174","192.168.100.9","UDP","90","443  >  54630 Len=48"
"14893","509.499678","172.217.19.174","192.168.100.9","UDP","226","443  >  54630 Len=184"
"14894","509.502683","192.168.100.9","172.217.19.174","UDP","514","54630  >  443 Len=472"
"14895","509.554427","172.217.19.174","192.168.100.9","UDP","75","443  >  54630 Len=33"
"14896","509.554483","172.64.155.209","192.168.100.9","TLSv1.2","186","Application Data"
"14897","509.568908","192.168.100.9","172.217.19.174","UDP","75","54630  >  443 Len=33"
"14898","509.599689","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=100030 Win=253 Len=0"
"14899","509.727868","192.168.100.9","172.217.19.174","UDP","377","54630  >  443 Len=335"
"14900","509.728172","192.168.100.9","142.250.181.110","QUIC","424","Protected Payload (KP0), DCID=efdfcda608e8c849"
"14901","509.752027","192.168.100.9","192.168.100.1","TCP","66","60444  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"14902","509.752206","192.168.100.9","192.168.100.1","TCP","66","60445  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"14903","509.752896","192.168.100.9","192.168.100.1","TCP","66","60446  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"14904","509.753058","192.168.100.9","192.168.100.1","TCP","66","60447  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"14905","509.755176","192.168.100.1","192.168.100.9","TCP","66","53  >  60444 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"14906","509.755176","192.168.100.1","192.168.100.9","TCP","66","53  >  60445 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"14907","509.755176","192.168.100.1","192.168.100.9","TCP","66","53  >  60446 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"14908","509.755176","192.168.100.1","192.168.100.9","TCP","66","53  >  60447 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"14909","509.755357","192.168.100.9","192.168.100.1","TCP","54","60444  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"14910","509.755429","192.168.100.9","192.168.100.1","TCP","54","60446  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"14911","509.755434","192.168.100.9","192.168.100.1","TCP","56","60445  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 14913]"
"14912","509.755457","192.168.100.9","192.168.100.1","TCP","54","60447  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"14913","509.755481","192.168.100.9","192.168.100.1","DNS","98","Standard query 0xeaf5 HTTPS waa-pa.clients6.google.com"
"14914","509.755591","192.168.100.9","192.168.100.1","TCP","56","60444  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 14915]"
"14915","509.755642","192.168.100.9","192.168.100.1","DNS","98","Standard query 0x9459 A waa-pa.clients6.google.com"
"14916","509.755724","192.168.100.9","192.168.100.1","TCP","56","60446  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 14917]"
"14917","509.755762","192.168.100.9","192.168.100.1","DNS","87","Standard query 0x60b2 A play.google.com"
"14918","509.755820","192.168.100.9","192.168.100.1","TCP","56","60447  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 14919]"
"14919","509.755853","192.168.100.9","192.168.100.1","DNS","87","Standard query 0xcc80 HTTPS play.google.com"
"14920","509.761474","192.168.100.1","192.168.100.9","TCP","54","53  >  60444 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"14921","509.761474","192.168.100.1","192.168.100.9","TCP","54","53  >  60444 [ACK] Seq=1 Ack=47 Win=14600 Len=0"
"14922","509.761474","192.168.100.1","192.168.100.9","TCP","54","53  >  60446 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"14923","509.761474","192.168.100.1","192.168.100.9","TCP","54","53  >  60446 [ACK] Seq=1 Ack=36 Win=14600 Len=0"
"14924","509.761474","192.168.100.1","192.168.100.9","TCP","54","53  >  60445 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"14925","509.761474","192.168.100.1","192.168.100.9","TCP","54","53  >  60445 [ACK] Seq=1 Ack=47 Win=14600 Len=0"
"14926","509.761474","192.168.100.1","192.168.100.9","TCP","54","53  >  60447 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"14927","509.761474","192.168.100.1","192.168.100.9","TCP","54","53  >  60447 [ACK] Seq=1 Ack=36 Win=14600 Len=0"
"14928","509.773480","172.64.155.209","192.168.100.9","TLSv1.2","170","Application Data"
"14929","509.775783","192.168.100.1","192.168.100.9","DNS","150","Standard query response 0xeaf5 HTTPS waa-pa.clients6.google.com SOA ns1.google.com"
"14930","509.776051","192.168.100.9","192.168.100.1","TCP","54","60445  >  53 [FIN, ACK] Seq=47 Ack=97 Win=65280 Len=0"
"14931","509.776120","142.250.181.110","192.168.100.9","QUIC","75","Protected Payload (KP0)"
"14932","509.778233","192.168.100.1","192.168.100.9","DNS","139","Standard query response 0xcc80 HTTPS play.google.com SOA ns1.google.com"
"14933","509.778321","172.217.19.174","192.168.100.9","UDP","75","443  >  54630 Len=33"
"14934","509.778459","192.168.100.9","192.168.100.1","TCP","54","60447  >  53 [FIN, ACK] Seq=36 Ack=86 Win=65280 Len=0"
"14935","509.780012","192.168.100.1","192.168.100.9","TCP","54","53  >  60445 [FIN, ACK] Seq=97 Ack=48 Win=14600 Len=0"
"14936","509.780057","192.168.100.9","192.168.100.1","TCP","54","60445  >  53 [ACK] Seq=48 Ack=98 Win=65280 Len=0"
"14937","509.780188","192.168.100.1","192.168.100.9","TCP","54","53  >  60447 [FIN, ACK] Seq=86 Ack=37 Win=14600 Len=0"
"14938","509.780220","192.168.100.9","192.168.100.1","TCP","54","60447  >  53 [ACK] Seq=37 Ack=87 Win=65280 Len=0"
"14939","509.785141","192.168.100.1","192.168.100.9","DNS","252","Standard query response 0x9459 A waa-pa.clients6.google.com A 172.217.17.74 NS ns4.google.com NS ns1.google.com NS ns2.google.com NS ns3.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"14940","509.785655","192.168.100.9","192.168.100.1","TCP","54","60444  >  53 [FIN, ACK] Seq=47 Ack=199 Win=65280 Len=0"
"14941","509.786311","192.168.100.9","172.217.17.74","QUIC","1292","Initial, DCID=fc0e27ce63053e3a, PKN: 1, PING, PING, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PING, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO"
"14942","509.786372","192.168.100.9","172.217.17.74","QUIC","1292","Initial, DCID=fc0e27ce63053e3a, PKN: 2, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PING, PING, PADDING, PING, CRYPTO"
"14943","509.786660","192.168.100.9","172.217.17.74","QUIC","118","0-RTT, DCID=fc0e27ce63053e3a"
"14944","509.786950","192.168.100.9","172.217.17.74","QUIC","457","0-RTT, DCID=fc0e27ce63053e3a"
"14945","509.787008","192.168.100.9","142.250.181.110","QUIC","75","Protected Payload (KP0), DCID=efdfcda608e8c849"
"14946","509.788227","172.217.19.174","192.168.100.9","UDP","149","443  >  54630 Len=107"
"14947","509.788553","192.168.100.9","172.217.19.174","UDP","81","54630  >  443 Len=39"
"14948","509.791152","192.168.100.1","192.168.100.9","DNS","241","Standard query response 0x60b2 A play.google.com A 172.217.19.238 NS ns1.google.com NS ns4.google.com NS ns3.google.com NS ns2.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"14949","509.791777","192.168.100.9","192.168.100.1","TCP","54","60446  >  53 [FIN, ACK] Seq=36 Ack=188 Win=65280 Len=0"
"14950","509.791855","192.168.100.1","192.168.100.9","TCP","54","53  >  60444 [FIN, ACK] Seq=199 Ack=48 Win=14600 Len=0"
"14951","509.791909","192.168.100.9","192.168.100.1","TCP","54","60444  >  53 [ACK] Seq=48 Ack=200 Win=65280 Len=0"
"14952","509.792564","192.168.100.9","172.217.19.238","QUIC","1292","Initial, DCID=16b7239451d5930f, PKN: 1, CRYPTO, PADDING, PING, PING, CRYPTO, PING, PING, CRYPTO, PING, PADDING, PING, PADDING, PING, PADDING, PING, CRYPTO, PING"
"14953","509.792631","192.168.100.9","172.217.19.238","QUIC","1292","Initial, DCID=16b7239451d5930f, PKN: 2, PADDING, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING"
"14954","509.792925","192.168.100.9","172.217.19.238","QUIC","123","0-RTT, DCID=16b7239451d5930f"
"14955","509.794691","192.168.100.1","192.168.100.9","TCP","54","53  >  60446 [FIN, ACK] Seq=188 Ack=37 Win=14600 Len=0"
"14956","509.794741","192.168.100.9","192.168.100.1","TCP","54","60446  >  53 [ACK] Seq=37 Ack=189 Win=65280 Len=0"
"14957","509.821481","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=224639 Ack=100146 Win=252 Len=0"
"14958","509.826557","172.217.17.74","192.168.100.9","QUIC","82","Initial, SCID=fc0e27ce63053e3a, PKN: 1, ACK"
"14959","509.826557","172.217.17.74","192.168.100.9","QUIC","1292","Initial, SCID=fc0e27ce63053e3a, PKN: 2, ACK, PADDING"
"14960","509.832504","172.217.19.238","192.168.100.9","QUIC","82","Initial, SCID=f6b7239451d5930f, PKN: 1, ACK"
"14961","509.832504","172.217.19.238","192.168.100.9","QUIC","1292","Initial, SCID=f6b7239451d5930f, PKN: 2, ACK, PADDING"
"14962","509.838708","172.217.19.174","192.168.100.9","UDP","68","443  >  54630 Len=26"
"14963","509.867845","192.168.100.9","172.217.17.74","QUIC","1292","Initial, DCID=fc0e27ce63053e3a, PKN: 6, PADDING, PING, PADDING"
"14964","509.883887","192.168.100.9","172.217.19.238","QUIC","1292","Initial, DCID=f6b7239451d5930f, PKN: 5, PADDING, PING, PADDING"
"14965","509.906938","172.217.17.74","192.168.100.9","QUIC","1292","Initial, SCID=fc0e27ce63053e3a, PKN: 3, ACK, PADDING"
"14966","509.923609","172.217.19.238","192.168.100.9","QUIC","1292","Initial, SCID=f6b7239451d5930f, PKN: 3, ACK, PADDING"
